,Title,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,URI
230,Gal Costa,Gal Costa,0.5185,0.44133332,5.0833335,-13.053582,0.75,0.050241664,0.4643333,0.0003589583,0.20350002,0.6865,112.45401,197538.83,3.9166667,spotify:album:5ZVLLME05cmciSZz4IGcZu
231,American III: Solitary Man,Johnny Cash,0.5193571,0.36657143,6.357143,-9.259857,0.85714287,0.04114286,0.76142865,0.004845289,0.17886429,0.48749998,104.83201,179972.42,3.857143,spotify:album:212dPqMsC12VPUw5ZmkYQX
232,S.F. Sorrow,The Pretty Things,0.38670588,0.5164117,5.529412,-12.164412,0.8235294,0.04630588,0.20074017,0.16870114,0.26291177,0.42088234,121.46071,199985.83,3.764706,spotify:album:5IIB3xh53eRBpkkktSFQbc
233,Solid Air,John Martyn,0.57280004,0.35880002,4.3,-13.610499,0.5,0.03747,0.65360004,0.291428,0.15757,0.45960003,118.724,245405.4,4.0,spotify:album:0QD0LEYQDkrJrtVcuRBcVp
234,Those Who Throw Objects at the Crocodiles Will Be Asked to Retrieve Them,Bruno Pernadas,0.5502,0.41496998,5.0,-13.6095,0.5,0.13606,0.55056006,0.3528006,0.22230001,0.4681,118.1121,318325.3,3.4,spotify:album:2NYnAb4TkXGHrY8wZ9uZwT
235,Passion (Music for The Last Temptation of Christ),Peter Gabriel,0.3860476,0.32041907,6.2380953,-20.185953,0.61904764,0.049142856,0.5973714,0.78428566,0.15129048,0.18392384,108.12657,191785.28,3.9047618,spotify:album:2kXVFPs4QdO1fIu6zzBzvI
236,And All That Could Have Been,Nine Inch Nails,0.4930625,0.77895623,5.75,-6.544625,0.75,0.07345625,0.12490074,0.28372377,0.7841875,0.20796248,115.52562,277461.62,4.0,spotify:album:0mYPpvDOlAxY4LJfoccz8m
237,Per qualche dollaro in più,Ennio Morricone e la sua orchestra,0.3115833,0.24766468,4.0833335,-18.964083,0.5,0.08399167,0.760125,0.74089164,0.18358333,0.17698334,101.62217,110772.086,3.5833333,spotify:album:5JSq6c6DOVSsowW7d7FRTh
238,The Eagle Has Landed: Live,Saxon,0.3194375,0.93137497,3.1875,-8.53125,0.6875,0.0605875,0.040322762,0.22015887,0.72205627,0.34690624,137.36256,288360.88,3.9375,spotify:album:1aAbGnBpBOAqHK43rYfvl5
239,Stand in the Fire,Warren Zevon,0.43585715,0.64207137,5.5,-10.250499,0.9285714,0.07240714,0.16205893,0.0022560644,0.8502857,0.53957146,117.98993,257855.22,3.9285715,spotify:album:4sMxdyj7Qh3eKAJMJeNHEU
240,Veteran,JPEGMAFIA,0.6443684,0.7675263,4.0,-5.3212633,0.5263158,0.30605263,0.23397265,0.049075212,0.31610528,0.50305265,129.1179,149145.0,3.8421052,spotify:album:51WLEfPEEkzAWurvuY6Gco
241,Deadwing,Porcupine Tree,0.49611112,0.6914444,6.0,-5.813,0.44444445,0.03641111,0.098125115,0.52752227,0.35662222,0.31781113,130.42668,397691.88,3.7777777,spotify:album:2oQE67Gnc1GoMqoumvjPwN
242,The Elder Scrolls IV: Oblivion,Jeremy Soule,0.22638799,0.193164,4.72,-23.0768,0.36,0.045167997,0.86916,0.88144,0.10799199,0.096856005,92.384834,130826.48,3.96,spotify:album:7cTbjqfofNfUq5eIlicTXk
243,TA13OO,Denzel Curry,0.6737693,0.6659231,5.230769,-7.269077,0.3846154,0.17814615,0.14386155,0.0002612754,0.22773847,0.40233076,128.0397,200510.69,3.9230769,spotify:album:6idVoBWP2mt1qoMtASm3gc
244,Siren,平沢進 [Susumu Hirasawa],0.29386666,0.6950667,5.0,-8.5824,0.6,0.06282,0.24137399,0.16426526,0.6372,0.21142668,114.66973,306971.6,4.0,spotify:album:4JUeIQNZcVT2BVEiGhqa0b
245,Live!,Robin Trower,0.27185717,0.71585715,8.571428,-12.187286,0.42857143,0.057742856,0.3302,0.13777141,0.76142853,0.38271427,131.08643,354038.16,3.857143,spotify:album:3Ug1lQB8a33Mqo5ls1T6xv
246,Scott 3,Scott Walker,0.2843846,0.2387692,5.3076925,-17.63531,0.46153846,0.04426923,0.775,0.0104549285,0.25453848,0.26117694,103.70816,170276.92,3.7692308,spotify:album:5ofQcOqaopFUp7VO5UYzpI
247,Leaving Your Body Map,maudlin of the Well,0.36969998,0.5562,3.5,-10.9485,0.4,0.04473,0.19153646,0.37332055,0.16563,0.21240997,108.3726,366021.2,4.0,spotify:album:2BwbUYJeuUsv6LUA6GZHB4
248,Diabolical Conquest,Incantation,0.15887499,0.916375,6.625,-6.4874997,0.375,0.1365125,1.3725e-06,0.92174995,0.22775,0.059387498,137.864,339675.0,3.875,spotify:album:3zS6xt3RDDh03ZO9YD33fC
249,The Illinois Concert,Eric Dolphy,0.4232857,0.34942856,5.428571,-15.325857,0.5714286,0.05234286,0.6971428,0.37864715,0.5515714,0.32,107.52485,593565.7,3.857143,spotify:album:41ChfK845pZOI6znRdGm5v
250,Ramones,Ramones,0.35316002,0.90120006,5.6,-1.8181399,0.84,0.08709001,0.010908007,0.13585556,0.230312,0.6849201,164.31949,127706.94,3.98,spotify:album:5uYDAwW0SZgcfOFkxrST64
251,Closing Time,Tom Waits,0.42075,0.34918332,2.9166667,-11.874667,0.9166667,0.035925,0.8681667,0.12412361,0.13560833,0.31333333,99.2705,228253.42,3.75,spotify:album:67F2ya9fonXH0jVVgLa7sb
252,Is This Real?,Wipers,0.40725002,0.7894166,5.1666665,-5.8958335,0.6666667,0.051783334,0.012946074,0.6509167,0.16094999,0.64558333,143.50708,169918.92,4.0,spotify:album:531Pc0lZ2aJIHJfyO7q0Ny
253,One Nation Under a Groove,Funkadelic,0.6141,0.7266,6.0,-8.9989,0.7,0.09363,0.20966999,0.23337066,0.20084003,0.7823,121.5649,385945.7,3.9,spotify:album:1ymHE8ItOGthDlfQmqVKEQ
254,Illadelph Halflife,The Roots,0.74575,0.44785005,4.95,-11.0893,0.45,0.37870505,0.1877055,0.018792657,0.23836,0.5778,90.2036,236146.0,3.95,spotify:album:4hkERQVrmM9JQ9g2eie2tL
255,Severed Survival,Autopsy,0.20315714,0.8625714,3.2142856,-8.056071,1.0,0.074392855,0.0027819008,0.3256357,0.18093573,0.2096857,107.51406,227811.42,4.0,spotify:album:5i6PUB2bxLnBoXWSfPmEvt
256,Caravanserai,Santana,0.40219998,0.57396996,3.5,-15.342198,0.7,0.09044,0.28410998,0.5289,0.18600999,0.47579998,126.335594,307784.0,3.8,spotify:album:0abfpuzzbTUNxasNmX04RU
257,Conspiracy,King Diamond,0.3136,0.69820005,6.7,-14.1078005,0.5,0.048189998,0.093809,0.44915,0.17962,0.30552,119.14189,285173.4,4.1,spotify:album:3soSRzbPLtJEstj20sQTnK
258,Life Is Worth Losing,George Carlin,0.6029091,0.60327274,4.2727275,-13.211273,0.6363636,0.9535455,0.7614545,0.0,0.78800005,0.37547272,96.27763,389507.9,4.0,spotify:album:4QToCz0BIjEXfG12kz9O9O
259,Music From Big Pink,The Band,0.49427274,0.53245455,3.8181818,-9.177728,1.0,0.046690907,0.41402724,0.01795011,0.17783636,0.5150909,136.5119,225232.64,4.0,spotify:album:0ky5kdvfPxSmSpj03hpSAE
260,When the Kite String Pops,Acid Bath,0.3107143,0.8682857,5.285714,-5.6557136,0.64285713,0.072142854,0.05864633,0.39218143,0.12125001,0.30364284,118.02222,296438.06,4.0,spotify:album:7GFYpb7GvKZZcPTze1uAp8
261,3rd,Big Star,0.577,0.626,1.0,-7.849,1.0,0.236,0.00911,0.0,0.258,0.531,91.002,241963.0,4.0,spotify:album:4s2BMjOL7BCEVt0PmwwHvY
262,Songs From Suicide Bridge,David Kauffman and Eric CaboorDavid KauffmanEric Caboor,0.39509997,0.24605003,5.3,-15.7304,0.7,0.033719998,0.7673,0.13627365,0.18116,0.25501996,122.0318,329622.7,4.1,spotify:album:7LC78y1LcVDXHf86XacdFP
263,Jesus Christ Superstar,Andrew Lloyd Webber and Tim Rice,0.446077,0.41238457,5.6153846,-12.912078,0.53846157,0.14081539,0.7337693,0.09394112,0.28373846,0.4392923,112.34093,203327.23,4.0,spotify:album:0JzstRP1d4wKTF68MK3qh5
264,Basra,Pete La Roca,0.40716663,0.49266663,4.5,-11.0355,0.33333334,0.038650002,0.347,0.015539017,0.18271667,0.46816668,103.211494,408224.16,3.8333333,spotify:album:4h0bgUTeSQQ3zbwEikeEV7
265,Live Seeds,Nick Cave & The Bad Seeds,0.375,0.4389,3.6,-11.3325,0.4,0.0552,0.65796006,0.12202786,0.67050004,0.21508999,117.968895,313782.6,3.9,spotify:album:2jNv3vtT3Ils6d34AZhUBG
266,Live Inferno,Emperor,0.13593334,0.9264667,6.8,-5.2951336,0.53333336,0.113293335,0.019953968,0.7367333,0.7620667,0.044446662,114.66407,319501.34,3.8666666,spotify:album:0KAv90fIQ79lDoUYJkzlL3
267,Sabotage,Black Sabbath,0.31612504,0.5330125,6.75,-14.818625,0.5,0.0497125,0.232502,0.23547247,0.310575,0.37387502,131.05826,327211.38,4.0,spotify:album:0Plh7fxBmx1Z2HrnVOoGkw
268,Secret Treaties,Blue Öyster Cult,0.426625,0.798625,4.5,-6.4040003,0.5,0.046475,0.16788751,0.055521317,0.3010375,0.563375,123.214,288066.5,3.625,spotify:album:0cs4Eli5HS6BomzJ9yfrAw
269,Live / Dead,The Grateful Dead,0.5801539,0.55765384,4.3846154,-12.762615,0.9230769,0.04792308,0.56415766,0.20212942,0.45152694,0.6519231,121.74069,527858.56,4.0,spotify:album:1eXlwGtPpBs59cULO5gb4i
270,Sahara,McCoy Tyner,0.31539997,0.5464,6.6,-14.837201,0.4,0.050460003,0.52680004,0.371016,0.22952001,0.44760004,110.6994,573418.6,3.6,spotify:album:0njsEE2XyDZFPXUWiMNrBl
271,Meat Is Murder,The Smiths,0.41333333,0.8108889,6.3333335,-7.2209997,0.33333334,0.0514,0.033937782,0.021912312,0.25113332,0.63388896,134.02179,265911.22,3.8888888,spotify:album:5DM1qCdgGt2zbknnsVn1Ca
272,Os Mutantes,Os Mutantes,0.42118186,0.7447272,7.3636365,-4.731364,0.8181818,0.089736365,0.41776362,0.034663994,0.25516364,0.44545457,107.112816,199093.36,4.0,spotify:album:0RBkIFbQy91qv8Tqja20og
273,Starsailor,Tim Buckley,0.33444443,0.41564447,6.7777777,-14.2543335,0.5555556,0.059577778,0.6942222,0.028773108,0.13225555,0.34388888,124.298004,240459.11,4.0,spotify:album:6XtiIO1SuBl4Eli8LCYNAH
274,Brown Sugar,D'Angelo,0.6573,0.42530003,6.7,-11.460699,0.7,0.15943,0.37510002,0.11902199,0.102520004,0.5795001,84.11391,319631.9,4.0,spotify:album:4HTVABUq8amDUxBv3zJbX4
275,Point of Departure,Andrew Hill,0.44037503,0.404625,6.125,-11.795,0.375,0.050325,0.77024996,0.20755337,0.1253,0.46525002,115.87075,429870.0,3.75,spotify:album:647o8vl4OD1sjvvhql3jFS
276,Hendrix in the West,Jimi Hendrix,0.3657273,0.71372724,5.2727275,-11.619909,0.54545456,0.09863636,0.04354709,0.17366056,0.4896364,0.49245456,118.40845,356457.1,3.909091,spotify:album:0C9zGX5oAjQ87jkSlzXOz1
277,Debut,Björk,0.61054546,0.46725455,3.909091,-13.439274,0.72727275,0.04410909,0.2154097,0.0120463185,0.21714544,0.41917267,118.83491,263804.8,4.0,spotify:album:3icT9XGrBfhlV8BKK4WEGX
278,Low-Life,New Order,0.576,0.84725,6.5,-6.6273746,0.5,0.0451875,0.01608375,0.18333857,0.16233751,0.6033,124.59774,300925.0,3.875,spotify:album:6ls958BLJbeFT3OqAYTvQB
279,Onward to Golgotha,Incantation,0.13785455,0.9135454,2.1818182,-7.053091,0.72727275,0.08786363,0.011762727,0.9021818,0.4810909,0.15972728,147.72246,247575.73,3.6363637,spotify:album:3vE26bUrcsUI0MsvD0nZ2S
280,Tristan und Isolde,Wilhelm Furtwängler / Ludwig Suthaus / Kirsten Flagstad,0.12835714,0.06191143,6.857143,-27.849426,0.71428573,0.04148572,0.9222857,0.72528565,0.121042855,0.035728574,75.265854,551476.1,3.7142856,spotify:album:4UnilfHlPTjL2fEz1vEWlc
281,Faith,The Cure,0.5995833,0.61055833,6.5,-10.2977915,0.5833333,0.050037503,0.17698176,0.53060263,0.27456668,0.564875,128.13509,338076.0,4.0,spotify:album:0BGTV9xi9NFdUjA3erGs1T
282,Transient Random-Noise Bursts With Announcements,Stereolab,0.39573914,0.5293478,7.695652,-10.337436,0.73913044,0.03613913,0.24035408,0.4670048,0.12875219,0.31447393,128.12163,273267.97,3.9130435,spotify:album:7i6xvTqziHnOBKLxstx9va
283,Effigy of the Forgotten,Suffocation,0.33755553,0.93488884,1.6666666,-8.278889,1.0,0.12197778,0.00022816665,0.9223333,0.21822222,0.5005556,113.28467,250717.0,3.8888888,spotify:album:1J7eevhe1aXP45NkpPgl7b
284,Samba esquema novo,Jorge Ben,0.5695,0.43966666,7.0833335,-9.106084,0.33333334,0.046216667,0.7036667,0.00063250837,0.20847501,0.72166675,116.28434,142237.83,4.0,spotify:album:3xWp6y0HGsHZlXljNs7VRy
285,Saturation III,Brockhampton,0.5942,0.6046,3.7333333,-8.401066,0.6666667,0.15614,0.38589332,0.05017922,0.35271338,0.54746664,111.0386,185479.27,4.0,spotify:album:5c2AzoNyr46fCQM5d8mxE0
286,In the Flesh,Roger Waters,0.3669583,0.43737498,5.4166665,-12.462334,0.5833333,0.042220835,0.3057792,0.050364226,0.78504163,0.20609166,121.1155,369390.1,3.75,spotify:album:07dIB9ue3bGed1vL67dbBY
287,Michigan,Sufjan Stevens,0.44893333,0.3507667,6.133333,-14.5276,0.53333336,0.03666667,0.83380014,0.54461116,0.14002666,0.28404,114.5848,265122.6,3.8,spotify:album:2XOwIbRcNFIBFvGEHDSBQk
288,Monotheist,Celtic Frost,0.20209092,0.6659091,3.5454545,-4.8335457,0.72727275,0.05650909,0.032968666,0.28584015,0.17432727,0.11688182,116.776634,372944.2,3.7272727,spotify:album:3Jyy0CkiG9OkGDxQQGhMgy
289,Hammerheart,Bathory,0.289925,0.66298753,6.375,-11.873875,0.625,0.0511875,0.18288396,0.19198224,0.2149,0.1575875,133.17712,414905.0,3.625,spotify:album:2ptBwIHjXVgM4al3YWTdlb
290,Dog Man Star,Suede,0.34885713,0.616,4.5,-9.165713,0.85714287,0.055492856,0.43376857,0.008609429,0.19655,0.26889285,118.46456,299167.5,3.7142856,spotify:album:2EqmYUomXLsQ1ookAbbtjw
291,Mental Vortex,Coroner,0.335375,0.824,8.5,-12.60075,1.0,0.0485375,0.00023680751,0.5738013,0.28075,0.5227875,115.42662,356393.25,3.875,spotify:album:0qbld4MsN4rUa4uyEm1juQ
292,"""X""",Klaus Schulze,0.543,0.552,9.0,-6.374,0.0,0.0309,0.579,0.0,0.545,0.582,124.954,146250.0,4.0,spotify:album:6jmCKzxnzePH3irOPv0MKw
293,Unjust Malaise,Julius Eastman,0.277,0.23655,8.25,-19.553123,0.75,0.13123749,0.97249997,0.59174997,0.14886251,0.099712506,97.402374,1454395.0,3.75,spotify:album:37Ym1MvMST35n7wirNEWBZ
294,Amarcord,Nino Rota,0.419,0.28316668,5.1666665,-12.809501,0.6666667,0.037783332,0.7253333,0.55516666,0.12969999,0.45658338,124.176414,148495.67,4.0,spotify:album:6OeChQ1Mo9fFrcIu2pMmGy
295,Live at Pep's,Yusef Lateef,0.47180003,0.33464998,6.0,-17.9787,0.8,0.08061,0.54895,0.35566998,0.6042,0.55364,140.68039,365274.7,3.9,spotify:album:1g2cxt8fbktiKExnvdmoBS
296,Hex,Bark Psychosis,0.2964286,0.23035716,4.857143,-19.673716,0.0,0.037928574,0.5131429,0.74971426,0.1326,0.06835714,122.076584,439733.44,4.0,spotify:album:7j98uMKCZuBQU1SPcrQAxP
297,The Holy Bible,Manic Street Preachers,0.45407692,0.8576923,5.4615383,-4.698077,0.9230769,0.061815385,0.01183103,0.12116631,0.23583077,0.35353845,135.86223,260410.23,3.7692308,spotify:album:7FiPNXyrCGGWFqO4btxPEe
298,From a Basement on the Hill,Elliott Smith,0.4647333,0.42766666,5.9333334,-11.822866,0.6666667,0.04433334,0.39204165,0.0233367,0.20719336,0.31826004,106.883,231513.8,3.7333333,spotify:album:2K4OE5cl22fNSRrwzrhIZZ
299,Come My Fanatics...,Electric Wizard,0.192375,0.60875,6.5,-6.635375,0.875,0.041725002,0.03564664,0.91887504,0.2330875,0.2272375,120.879,474356.75,3.75,spotify:album:0sEqPT57yFh6oPI3EmnEQo
300,...For Victory,Bolt Thrower,0.1724,0.9333,4.2,-7.5675,0.9,0.07485001,2.9439998e-06,0.6926,0.09098,0.17998001,107.295105,237533.2,3.9,spotify:album:4mK9V0fvxcSl4hWNcsdk2C
301,Super Mario 64,近藤浩治 [Koji Kondo],0.816,0.0577,10.0,-25.515,1.0,0.109,0.996,0.933,0.104,0.882,114.055,150000.0,4.0,spotify:album:5ymfCGfNgcJduBQojeMd6e
302,Fleet Foxes,Fleet Foxes,0.53681815,0.3973455,5.3636365,-9.576636,0.72727275,0.030363636,0.54786366,0.14088254,0.1637909,0.27857274,109.921455,214603.55,3.8181818,spotify:album:5GRnydamKvIeG46dycID6v
303,You Fail Me,Converge,0.2309077,0.853,5.5384617,-3.9417691,0.46153846,0.09997693,0.08866432,0.9137692,0.23146923,0.26184615,128.00546,175763.53,3.7692308,spotify:album:3wOokyD0PiNT4CkaUnqdse
304,Dortmund (Quartet) 1976,Anthony Braxton,0.44375,0.42150003,3.75,-16.55875,0.25,0.3545,0.56575,0.67325,0.72325,0.541,95.56325,848993.25,4.0,spotify:album:4Ss5bj1vTPUOnCPdj4zWyG
305,Miles Davis in Europe,Miles Davis,0.3827083,0.46645832,6.7083335,-15.43475,0.625,0.067775,0.6117917,0.08368528,0.391125,0.32441667,98.197754,496313.4,3.7916667,spotify:album:4jSv7dCwUWqp8kf8nXBEGn
306,Tilt,Scott Walker,0.39166668,0.27432668,6.0,-15.083668,0.7777778,0.099755555,0.41796353,0.20867701,0.10562221,0.20113333,118.58778,379429.66,3.8888888,spotify:album:0vd2UrnAUlxVHlVFwmgiNC
307,Third Side of Tape,Lil Ugly Mane,0.47179803,0.80947995,5.32,-5.2237797,0.62,0.19190602,0.23867275,0.51794106,0.30122,0.37705398,117.86387,172754.98,3.8,spotify:album:1XMyyqQS6OwcVHoduhpkdb
308,The Somberlain,Dissection,0.29463634,0.7447272,3.8181818,-9.886727,0.6363636,0.09874546,0.24954842,0.6539091,0.20834543,0.32907274,107.527275,249025.36,4.090909,spotify:album:1igxmVKLBCFgtwixi2WvY5
309,Love in Us All,Pharoah Sanders,0.25349998,0.541,1.5,-17.3505,0.5,0.10965,0.8075,0.4617,0.103,0.3265,98.608505,1217473.0,4.0,spotify:album:1JxLSApMpvU99WyLV03B4e
310,The Diary,Scarface,0.6747693,0.63399994,5.1538463,-7.286077,0.46153846,0.21736154,0.16553092,0.13912378,0.31746152,0.4694615,108.16093,199806.16,3.9230769,spotify:album:2Z1lDWB2EfTUKV5ILxjdvu
311,Evolution,Grachan Moncur III,0.503,0.421,6.75,-10.796249,0.5,0.056225,0.63475,0.2349225,0.11874999,0.2252,109.35625,619620.0,3.5,spotify:album:4lybhjIqqPtLb5xV8sXg3x
312,Fulfillingness' First Finale,Stevie Wonder,0.53560007,0.5331,7.6,-11.3268,0.4,0.04571,0.55050004,0.04414884,0.25689,0.45489997,91.3702,255689.7,4.0,spotify:album:1kda4McF274Jl5x3aOAmPJ
313,Clandestine,Entombed,0.23055556,0.95233333,3.6666667,-6.290111,0.7777778,0.12234444,2.2911108e-06,0.8165555,0.22992222,0.21758889,111.89511,291255.0,3.7777777,spotify:album:25KCGtDdhs5sSSnXnD38bS
314,Transcendence Into the Peripheral,diSEMBOWELMENT,0.2504375,0.69131255,4.25,-8.516375,0.5625,0.059837498,0.18950266,0.78575003,0.1726875,0.13599375,100.807,434318.25,3.9375,spotify:album:7u4B9Xy4oRShjrioqExWah
315,No More Color,Coroner,0.206625,0.95537496,7.5,-7.43825,0.75,0.1785,0.00021081374,0.7525,0.1380375,0.24937502,127.681,257700.12,3.875,spotify:album:34rhpcyllj7zO9ozE5Cf2M
316,Storia di un impiegato,Fabrizio De André,0.52411115,0.44422224,7.4444447,-11.16,0.44444445,0.13217777,0.4208889,0.017231211,0.15939999,0.47488892,99.144005,238525.89,3.7777777,spotify:album:1qQKNB73e9J0j5ZJhY8xzA
317,Per un pugno di dollari,Ennio Morricone,0.3697059,0.4102941,5.117647,-8.412941,0.47058824,0.043135293,0.70623535,0.74770594,0.14834118,0.2341294,107.22948,134856.47,3.8235295,spotify:album:3FmIRibYY6lxuepfJEkTLH
318,It's Time,Max Roach and His Chorus and Orchestra,0.3175,0.5233334,3.8333333,-12.606332,0.5,0.04676667,0.46633336,0.15876634,0.21688335,0.46983334,116.395,438926.5,3.6666667,spotify:album:5uyFfAhAQwV0Oe9ZfLGlVl
319,Das Lied von der Erde,New Philharmonia Orchestra / Philharmonia Orchestra / Otto Klemperer / Christa Ludwig / Fritz Wunderlich,0.20383334,0.19318335,7.1666665,-16.348501,0.8333333,0.042183336,0.9541667,0.21096666,0.106566675,0.11113333,89.01833,641386.8,4.0,spotify:album:6L2aMLoVV2UxQSmVwVPDlX
320,All Request Live,Ween,0.541875,0.49456248,4.8125,-11.596875,0.75,0.09443125,0.20773563,0.1692861,0.3485125,0.49018747,123.47131,244813.31,3.875,spotify:album:3pSTyVZneMf0MAT43tcUYq
321,Ambient 1: Music for Airports,Brian Eno,0.14375001,0.031292498,4.25,-26.664999,0.5,0.0446,0.96875006,0.944,0.087175,0.0411,81.246,720320.0,4.0,spotify:album:063f8Ej8rLVTz9KkjQKEMa
322,Parallel Lines,Blondie,0.52383333,0.80075,5.3333335,-5.4151664,0.9166667,0.05646667,0.0707445,0.003383015,0.109916665,0.70791674,139.19923,196635.08,4.0,spotify:album:4M6s2jbhKWEcOdXZ8WiHts
323,People's Instinctive Travels and the Paths of Rhythm,A Tribe Called Quest,0.78982353,0.7366471,5.882353,-5.907412,0.5294118,0.21850587,0.20516352,0.032122687,0.22501177,0.6791765,100.572525,269005.47,4.0,spotify:album:3kV0i1qqudjf0PGawJ4jck
324,Minas,Milton Nascimento,0.34269232,0.4056923,5.6153846,-14.536153,0.7692308,0.043838464,0.36339998,0.07555202,0.22723076,0.3743846,127.43669,238615.53,3.9230769,spotify:album:5eL9goh1UrlUbYlzdnxPFo
325,Volcanic Bird Enemy and the Voiced Concern,Lil Ugly Mane,0.5345789,0.7098947,4.8421054,-7.8687897,0.7894737,0.0763158,0.33916706,0.28605404,0.36150002,0.5212632,106.12869,189344.8,4.0,spotify:album:4osMxywkQeNeGDzExEmAfB
326,Kimono My House,Sparks,0.42538464,0.7246923,5.230769,-9.072384,0.9230769,0.060292307,0.22071539,0.0041022156,0.32716152,0.71176916,132.11954,218693.31,3.8461537,spotify:album:7KOmuu3cbJQEQYGt3XmLmY
327,American Water,Silver Jews,0.5485833,0.58641666,4.75,-10.046584,0.75,0.031391665,0.45264164,0.07877501,0.15467499,0.50825,109.94342,241752.25,4.0,spotify:album:2GbNeQEg5fLtuxjr5nlIpc
328,A Piece of Strange,CunninLynguists,0.600375,0.635,5.5,-7.897563,0.4375,0.133425,0.4126075,0.114064395,0.23706876,0.35655,102.00749,203595.94,3.9375,spotify:album:03tgCJ19ar8hr39aRSfUIA
329,A Sun That Never Sets,Neurosis,0.337,0.40740004,7.1,-11.9427,0.6,0.035000004,0.01705154,0.6207,0.13096,0.16350001,113.3441,410536.1,3.6,spotify:album:2cdr9bgZKUMUptKSMuC8mP
330,Panthalassa: The Music of Miles Davis 1969-1974,Miles Davis,0.40574998,0.5455,7.75,-11.85925,1.0,0.068450004,0.24433249,0.444325,0.21574998,0.1962,118.889,894956.75,4.0,spotify:album:0zirtGBYvueHkoJIIAGkfu
331,Black Future,Vektor,0.27744442,0.9927778,5.888889,-3.8024445,0.33333334,0.35355556,0.0012196446,0.75333333,0.14946666,0.1589111,124.300995,454103.56,4.0,spotify:album:2aSHXXnfSlmAeuDgBmEJ3Y
332,The Chemical Wedding,Bruce Dickinson,0.4367692,0.78715384,2.8461537,-6.077692,0.53846157,0.053384617,0.027659385,0.0088979,0.16155384,0.4596923,130.09946,331541.53,3.8461537,spotify:album:5T8Pm2DRJVYFVGY0by8ucQ
333,Study in Brown,Clifford Brown and Max Roach,0.51788884,0.55866665,3.8888888,-9.384999,0.5555556,0.045099996,0.6312222,0.12978044,0.09751111,0.7082222,120.86434,266185.12,4.0,spotify:album:3158RZskTkHMhPvQICUeQ1
334,At Fillmore: Live at the Fillmore East,Miles Davis,0.38458824,0.61070585,4.5882354,-10.915412,0.7647059,0.12949412,0.6818824,0.40692353,0.46147054,0.39018235,109.032295,357150.72,3.8235295,spotify:album:4JPRSD7jeZ0lDLONdeERpM
335,Replica,Oneohtrix Point Never,0.29733,0.5736,5.5,-10.4319,0.5,0.13544999,0.45706803,0.6031734,0.24149999,0.15527,103.4268,246049.3,4.2,spotify:album:4xgY6533C7VK4HEeojrgc1
336,Reckoning,R.E.M.,0.4113,0.64900005,4.7,-13.619901,0.8,0.03551,0.059159,0.0115336,0.2304,0.79829997,142.6331,229086.7,4.0,spotify:album:1pSsHEkqT4hlvJWDBlpVKU
337,Dance Tonight! Revolution Tomorrow!,Orchid,0.2148,0.9396,8.3,-4.3258,1.0,0.13185999,0.000104912,0.8507,0.14479001,0.22059998,92.021805,93890.7,3.4,spotify:album:6ZsMmLZL9wAphwKpVunXDD
338,In Session,Albert King With Stevie Ray VaughanAlbert KingStevie Ray Vaughan,0.52581817,0.50117266,5.2727275,-13.755456,0.8181818,0.31796363,0.4949546,0.021143727,0.5663636,0.5930909,121.515724,348511.53,3.3636363,spotify:album:0NVSx5grH054ZMpiOYieyb
339,Tapestry,Carole King,0.55200005,0.33383334,5.75,-11.573585,0.75,0.032649998,0.77175003,0.0011581918,0.10874166,0.51341665,124.39982,222795.58,3.8333333,spotify:album:12n11cgnpjXKLeqrnIERoS
340,Ascenseur pour l'échafaud,Miles Davis,0.4658518,0.18692555,5.0,-15.778407,0.37037036,0.07983333,0.76501477,0.42945486,0.16166666,0.3521926,114.41758,174000.08,3.8148148,spotify:album:0aoOdlpGLfNCUFhQu7UIs2
341,E2-E4,Manuel Göttsching,0.671077,0.7563077,3.0,-15.1879225,0.23076923,0.034846153,0.59069234,0.92338467,0.09565385,0.84530765,110.32701,270690.16,4.0,spotify:album:64UtnfSDLV1OLvhyqfmO8o
342,Stormcock,Roy Harper,0.34,0.31325,5.75,-12.8325,1.0,0.031850003,0.3153,0.00658075,0.14425,0.3105,115.086,621880.0,3.75,spotify:album:2sEwph7Jl4lG5kHqegjnOO
343,Alucinação,Belchior,0.612,0.468,4.0,-5.984,1.0,0.0376,0.866,0.000593,0.104,0.435,115.541,245067.0,4.0,spotify:album:2GrEFnRiU8I3OYfm0TGqOF
344,Epidemic of Violence,Demolition Hammer,0.2756154,0.9883077,9.076923,-6.735308,0.3846154,0.13720001,0.07944162,0.4865085,0.29330766,0.34866154,127.14453,271580.53,4.0,spotify:album:6f1d3Rx6A5K1jryBJt9a6N
345,The Minstrel Show,Little Brother,0.5797647,0.76994115,6.117647,-5.8641176,0.5294118,0.3438294,0.3230647,3.4751763e-05,0.60229415,0.65411764,107.338875,189414.12,3.9411764,spotify:album:4sk7zSzYdcIetF6t6vO8Rx
346,Death or Glory,Running Wild,0.35347056,0.950647,5.8235292,-6.7624707,0.3529412,0.07526471,0.0009415588,0.33189306,0.31727648,0.28975293,114.27106,294708.4,4.0,spotify:album:5qWs6LYzk0YpSGmkUBE5sp
